bookID,title,authors,language_code
32350,Mutants & Masterminds: RPG,Steve Kenson-Ramón Pérez,eng
32351,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,eng
32353,New Mutants Classic  Vol. 1,Chris Claremont-Bob McLeod,eng
32358,James Dean: The Mutant King: A Biography,David Dalton,eng
32370,Dry,Augusten Burroughs,eng
32373,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,Michael J. Bradley,en-US
32382,Der Vogel ist ein Rabe,Benjamin Lebert,ger
32384,Crazy,Benjamin Lebert,eng
32386,El Retrato De Dorian Gray,Oscar Wilde,spa
32396,Henry IV  Part 1,William Shakespeare-Barbara A. Mowat-Paul Werstine,eng
32398,Henry IV  Part 2,William Shakespeare-Barbara A. Mowat-Paul Werstine,eng
32400,Henry IV  part II,William Shakespeare,eng
32401,King Henry IV  Part 2,William Shakespeare-Arthur Raleigh Humphreys,eng
32408,Piccole donne,Louisa May Alcott-Jame's Prunier-Laura Cangemi,ita
32410,I Henry IV,William Shakespeare-Gordon McMullan,en-US
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello-Henry Reed,eng
32414,Henry IV  Parts I & II,William Shakespeare-Ronald K. Levao,en-US
32417,Black Sunday,Thomas  Harris,eng
32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,eng
32419,The Hannibal Lecter Trilogy,Thomas  Harris,eng
32420,Hannibal,Thomas  Harris-José Antonio Soriano,spa
32421,Velocity,Dean Koontz,eng
32422,Hideaway,Dean Koontz,eng
32424,Lightning,Dean Koontz,eng
32426,Icebound,David Axton-Dean Koontz,eng
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz-Leigh Nichols,eng
32428,Shadow Fires,Leigh Nichols-Dean Koontz,eng
32430,The Bad Place,Dean R. Koontz,eng
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,eng
32433,The Key to Midnight,Dean Koontz-Leigh Nichols,eng
32434,Mr. Murder,Dean Koontz,eng
32435,Phantoms,Dean Koontz,eng
32437,The Face,Dean Koontz,eng
32438,Shattered,Dean Koontz,eng
32439,Intensity,Dean Koontz,eng
32441,The Good Guy,Dean Koontz,eng
32443,The Eyes of Darkness,Leigh Nichols-Dean Koontz,eng
32446,The Door to December,Richard Paige-Dean Koontz,eng
32447,Chase,K.R. Dwyer-Dean Koontz-Thomas Hag,ger
32453,The Servants of Twilight,Leigh Nichols-Dean Koontz,eng
32456,Darkfall,Dean Koontz,eng
32461,Ghosts and Grisly Things,Ramsey Campbell-Jack Dann-Dennis Etchison,en-US
32478,The Shakespeare Wars: Clashing Scholars  Public Fiascoes  Palace Coups,Ron Rosenbaum,en-US
32483,Shakespeare: The Biography,Peter Ackroyd,eng
32484,The Necessary Shakespeare,William Shakespeare,eng
32487,Shakespeare After All,Marjorie Garber,eng
32490,The QPB Companion to The Lord of the Rings,Brandon Geist,eng
32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham-Michael Beck-Blair Brown-D.W. Moffett,eng
32499,The Pelican Brief,John Grisham-Джон Гришэм,eng
32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,eng
32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,eng
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #8),Michael Connelly,eng
32503,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,eng
32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,eng
32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,eng
32507,Chasing the Dime,Michael Connelly,eng
32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,eng
32509,Tales From Shakespeare,Charles Lamb-Mary Lamb-Arthur Rackham,eng
32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,eng
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,en-US
32512,The Complete Works of Shakespeare,William Shakespeare-David Bevington,eng
32514,Sonnets,William Shakespeare-Barbara A. Mowat-Paul Werstine,eng
32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,eng
32517,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan-Tim Turner-Patrick O'Connell,eng
32520,Sonnets,William Shakespeare-Stephen  Booth,eng
32521,Assassinating Shakespeare: Confessions of a Bard in the Bush,Thomas Goltz,eng
32522,The Art of Shakespeare's Sonnets,Helen Vendler,eng
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,eng
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner,eng
32529,The Next Accident (Quincy & Rainie  #3),Lisa Gardner,eng
32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,eng
32532,On Becoming a Novelist,John Gardner-Raymond Carver,eng
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,eng
32534,October Light,John Gardner-Tom Bissell,eng
32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon-Lawrence M. Lasher,eng
32543,A Time to Kill (Star Trek: A Time to... #7),David Mack,eng
32548,A Time to Kill,John Grisham,eng
32552,Essential Tales and Poems,Edgar Allan Poe-Benjamin F. Fisher,en-US
32558,Poetry  Tales and Selected Essays,Edgar Allan Poe-Gary Richard Thompson-G.R. Thompson-Patrick F. Quinn,eng
32560,The Complete Stories,Franz Kafka-Nahum N. Glatzer-John Updike,eng
32561,The Sons,Franz Kafka-Edwin Muir-Willa Muir-Eithne Wilkins-Ernst Kaiser-Mark Anderson-Arthur S. Wensinger,eng
32572,The Metamorphosis and Other Stories,Franz Kafka-Donna Freed-Jason Baker,eng
32573,Metamorphosis (#11),Jack McKinney,en-US
32574,The Metamorphosis And Other Stories,Franz Kafka-Joachim Neugroschel,eng
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,eng
32578,Lolita,Richard Corliss,eng
32579,Lolita: The Screenplay,Vladimir Nabokov,eng
32581,Lolita,Vladimir Nabokov-Martin Amis,eng
32584,Mysteries,Knut Hamsun-Sverre Lyngstad,en-US
32585,Hunger,Knut Hamsun-George Egerton,eng
32588,Victoria,Knut Hamsun-Oliver Stallybrass,eng
32589,The Wanderer,Knut Hamsun-Oliver Stallybrass-Gunnvor Stallybrass,eng
32590,Pan,Knut Hamsun-Sverre Lyngstad,eng
32591,The Last Joy,Knut Hamsun-Sverre Lyngstad,eng
32592,In Wonderland,Knut Hamsun-Sverre Lyngstad,nor
32609,Guilty as Charged,Scott Turow-Sarah Shankman-Jay Brandon-Jeremiah Healy-Ed Gorman-John Jakes-Maynard F. Thomson-Lia Matera-Susan Dunlap-Bill Pronzini-John Lutz-Andrew Klavan-Marcia Muller-Stuart M. Kaminsky-Carolyn Wheat-Stan Washburn-Valerie Frankel,eng
32610,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking-Isaac Newton-Nicolaus Copernicus-Albert Einstein-Johannes Kepler-Galileo Galilei,eng
32619,Presumed Innocent / The Burden Of Proof (Kindle County  #1  #2),Scott Turow,eng
32625,Visions of Heaven and Hell,Clive Barker,eng
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,eng
32627,Everville (Book of the Art #2),Clive Barker,eng
32628,The Great and Secret Show (Book of the Art #1),Clive Barker,eng
32636,Abarat: Days of Magic  Nights of War,Clive Barker,eng
32637,Imajica: The Reconciliation,Clive Barker,eng
32638,The Thief of Always,Clive Barker,eng
32639,Sacrament,Clive Barker,eng
32640,The Inhuman Condition (Books of Blood  #4),Clive Barker,eng
32644,Das Gesetz Der Väter (Kindle County  #4),Scott Turow,ger
32649,Notebook of a Return to the Native Land,Aimé Césaire-Annette Smith-Clayton Eshleman,eng
32650,The Return of the Native,Thomas Hardy-Alexander Theroux,eng
32656,The Return of the Native,Thomas Hardy-Phillip Mallett,eng
32660,La Loi De Nos Pères (Kindle County  #4),Scott Turow,fre
32664,The Stephen King Collection: Stories from Night Shift,Stephen King-John  Glover,eng
32667,Blood and Smoke,Stephen King,eng
32668,LT's Theory of Pets,Stephen King,eng
32669,Clear and Present Danger (Jack Ryan Universe  #6),Tom Clancy,eng
32679,Carretera maldita,Richard Bachman-Stephen King-Joseph M. Apfelbäume,spa
32680,Silver Bullet,Stephen King-Bernie Wrightson,en-US
32682,Patriot Games (Jack Ryan  #1; Jack Ryan Universe  #2),Tom Clancy,eng
32686,Legends,Robert Silverberg-Stephen King-Robert Jordan-Terry Goodkind-Anne McCaffrey-Orson Scott Card-Tad Williams-George R.R. Martin-Raymond E. Feist-Terry Pratchett-Ursula K. Le Guin,en-US
32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood-Chuck Miller-Stephen King,eng
32691,Four Past Midnight,Stephen King,eng
32692,Gerald's Game,Stephen King,eng
32694,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan-Stephen King,eng
32695,El talismán,Stephen King-Peter Straub-Pilar Giralt Gorina,spa
32696,El umbral de la noche,Stephen King-Gregorio Vlastelica-Eduardo Goligorsky,spa
32702,Rabia,Richard Bachman-Stephen King-Hernán Sabaté Vargas,spa
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon-Steven Rimbauer-Ridley Pearson,eng
32709,Now and on Earth,Jim Thompson-Stephen King,eng
32714,The Monkey,Stephen King-David Purdham,eng
32715,Desperation / The Regulators: Box Set,Stephen King-Richard Bachman,eng
32720,Ojos de fuego,Stephen King-Eduardo Goligorsky,spa
32736,Tevye the Dairyman and the Railroad Stories,Sholom Aleichem-Hillel Halkin,eng
32737,Tevye's Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem-Frances Butwin,eng
32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem-Ben Shahn-Frances Butwin-Julius Butwin,en-US
32750,Brown Girl  Brownstones,Paule Marshall-Mary Helen Washington-Edwidge Danticat,eng
32760,V.,Thomas Pynchon,ger
32765,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer-Saul Bellow,eng
32767,At the Mountains of Madness,H.P. Lovecraft-China Miéville-S.T. Joshi,eng
32768,At the Mountains of Madness and Other Novels,H.P. Lovecraft-James Turner-S.T. Joshi-August Derleth,eng
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,eng
32773,Mountain Madness (Wilderness  #24),David   Robbins-David Thompson,eng
32774,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft-August Derleth-E. Hoffmann Price,eng
32776,Tales of the Cthulhu Mythos,H.P. Lovecraft,eng
32778,The Aeneid,Virgil-Robert Fitzgerald,eng
32779,The Aeneid (Verse Translation),Virgil-Rolfe Humphries,en-US
32780,The Iliad,Homer-Andrew Lang,eng
32781,War and the Iliad,Simone Weil-Rachel Bespaloff-Christopher E.G. Benfey-Mary McCarthy,eng
32782,The Iliad,Homer-Victor G. Ambrus-Nick McCarty,eng
32788,The Iliad,Homer-George Guidall,eng
32807,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,eng
32810,The Divine Comedy II: Purgatory,Dante Alighieri-Dorothy L. Sayers-C.W. Scott-Giles,en-US
32811,The Divine Comedy,Dante Alighieri-C.H. Sisson-David H. Higgins,en-US
32812,Paradiso (The Divine Comedy  #3),Dante Alighieri-Dorothy L. Sayers-Barbara Reynolds,eng
32813,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,eng
32814,The Canterbury Tales,Geoffrey Chaucer-Nevill Coghill,eng
32816,The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer-V.A. Kolve-Glending Olson,enm
32823,Fanning the Flame: Bible  Cross  and Mission,Chris    Green-Chris Wright-Paul Douglas Gardner,eng
32827,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,eng
32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley-Eric Brown-Keith Brooke-Johan Heliot-Kevin J. Anderson-Sarah A. Hoyt-Justina Robson-Adam Roberts-Paul Di Filippo-Tim Lebbon-Molly Brown-Tony Ballantyne-Stephen Baxter-Richard A. Lupoff-Sharan Newman-Michael Pagel-Liz Williams-Brian Stableford-James Lovegrove-Ian Watson-Peter Criwther-Laurent Genefirt-F. Gwynplaine MacIntyre-Michael Mallory,eng
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,eng
32830,20 000 Leagues Under The Sea,Pauline Francis-Jules Verne,eng
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne-Caleb Carr-Jordan Stump,eng
32832,The Lighthouse at the End of the World,Jules Verne,eng
32833,The World of Jules Verne,Gonzague Saint Bris-Arthur C. Clarke-Stéphane Heuet-Helen Marx-Saint-Bris Gonzague,eng
32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne-Agnes D. Kingston,eng
32836,Around the World in Eighty Days,Jules Verne-Herbert R. Lottman-Jacqueline Rogers,eng
32843,Around the World in Eighty Days,Jules Verne-George M. Towle-Bruce Sterling,en-GB
32844,The Mysterious Island,Jules Verne-Jordan Stump-Caleb Carr,eng
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,eng
32854,Final Payments,Mary Gordon,eng
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,eng
32880,The Mothman Prophecies,John A. Keel,eng
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida-Lorrie Bortner,eng
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,eng
32899,The Promise of Rest,Reynolds Price-Mary Bess Engel,eng
32900,Perfect Match,Jodi Picoult,eng
32904,Tess of the D'Urbervilles,Thomas Hardy,eng
32905,Tess Of The D'urbervilles A Pure Woman,Thomas Hardy,eng
32913,Demon Box,Ken Kesey,eng
32915,Sailor Song,Ken Kesey,eng
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry-Ken Babbs,eng
32919,The Further Inquiry,Ken Kesey-Ron Bevirt,eng
32929,Goodnight Moon,Margaret Wise Brown-Clement Hurd,eng
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown-Clement Hurd,eng
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,en-US
32941,True Story,Bill Maher,en-US
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,eng
32946,The Outsiders,S.E. Hinton,eng
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka-Julia Chinyere Oparah,eng
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick-Matthew Clark-Art Thibert-Pop Mhan-Ron Randall,eng
32951,Sister Outsider: Essays and Speeches,Audre Lorde,en-GB
32957,Caramelo,Sandra Cisneros,eng
32961,The House on Mango Street,Sandra Cisneros,en-US
32964,Selections from Homer’s Iliad,Homer-Allen Rogers Benner-Mark W. Edwards,eng
32966,The Merchant of Venice,William Shakespeare,eng
32971,Fahrenheit 451,Ray Bradbury,eng
32972,Fahrenheit 451,Ray Bradbury,eng
32973,Fahrenheit 451,Ray Bradbury-Francisco Abelenda,spa
32974,Nancy Drew: #1-6 [Box Set],Carolyn Keene,eng
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,eng
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene-Walter Karig,eng
32978,The Clue in the Diary (Nancy Drew Mystery Stories  #7),Carolyn Keene-Margaret Maron-Russell H. Tandy-Mildred Benson,eng
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene-Russell H. Tandy-Sara Paretsky,eng
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene-Russell H. Tandy-Mildred Benson,eng
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene-Mildred Benson,eng
32982,The Haunted Bridge (Nancy Drew Mystery Stories  #15),Carolyn Keene-Mildred Benson,eng
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,eng
32987,The Greatest Generation,Tom Brokaw,eng
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,eng
32999,El fin de semana de siete días. No dejes que tu trabajo se adueñe de tu vida,Ricardo Semler,spa
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,eng
33002,The Weekend Novelist,Robert J. Ray-Bret Norris,eng
33008,North Carolina Weekends,Lynn Setzer,en-US
33013,Far from the Madding Crowd,Thomas Hardy-Margaret Drabble,eng
33015,Selected Poems,Thomas Hardy-Robert Mezey,eng
33017,Selected Poetry,Thomas Hardy-Samuel Hynes,eng
33024,Underworld (Underworld  #1),Greg Cox-Danny McBride-Len Wiseman-Kevin Grevioux,eng
33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,eng
33026,The Dream and the Underworld,James Hillman,en-US
33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,eng
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy-Carlos Meglia,eng
33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox-Len Wiseman-Kevin Grevioux,eng
33032,Queen of the Underworld,Gail Godwin,eng
33046,Ve  perro ¡Ve!,P.D. Eastman-Adolfo Pérez Perdomo,spa
33051,Cathedral: The Story Of Its Construction,David Macaulay,eng
33052,Murder in the Cathedral,T.S. Eliot,eng
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies-Joseph Gies,eng
33059,Cathedral,Nelson DeMille,eng
33063,A Fine Balance,Rohinton Mistry,eng
33064,L'Équilibre du monde,Rohinton Mistry-Françoise Adelstain,fre
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley-Oprah Winfrey,eng
33079,Icy Sparks,Gwyn Hyman Rubio-Kate Forbes,eng
33130,King Richard II,William Shakespeare-Andrew Gurr,eng
33131,King Richard II (The Arden Shakespeare),William Shakespeare-Charles R. Forker,en-US
33133,King Richard II,William Shakespeare-Andrew Gurr,eng
33137,Floating in My Mother's Palm,Ursula Hegi-John Collier-Francine Kass,en-US
33139,Tearing the Silence: On Being German in America,Ursula Hegi,eng
33144,Paint it Black,Janet Fitch,eng
33151,The Tempest,William Shakespeare-Peter Hulme-William H. Sherman,eng
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,eng
33153,A Tempest,Aimé Césaire-Richard Miller,eng
33155,A Midsummer Night's Dream,William Shakespeare-Harold F. Brooks,en-US
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes-William Shakespeare,eng
33158,A Midsummer Night's Dream,William Shakespeare-R.A. Foakes,eng
33159,Minuit dans le jardin du bien et du mal,John Berendt,fre
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,fre
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,en-GB
33175,Les Misérables,Victor Hugo-Norman Denny,eng
33179,Hamlet in Purgatory,Stephen Greenblatt,eng
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz-Donald R. Gallo,en-US
33185,Hamlet,William Shakespeare-Burton Raffel-Harold Bloom,eng
33186,Hamlet  Prince of Denmark,William Shakespeare-Philip Edwards-Robert Hapgood,eng
33187,Hamlet,William Shakespeare-John Crowther-SparkNotes,eng
33191,Romeo & Juliet,William Shakespeare-Roma Gill,eng
33192,Romeo and Juliet,William Shakespeare-Paul D. Moliken,eng
33194,Romeo and Juliet,William Shakespeare-G. Blakemore Evans-Thomas Moisan,eng
33195,Shakespeare's Romeo and Juliet,William Shakespeare-Karin Jacobson-Sidney Lamb,eng
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes-Brian  Phillips-William Shakespeare,eng
33198,Romeo and Juliet,William Shakespeare-René Weis,eng
33247,La Petite Fille du Lac,Christina Schwarz-Marie-Hélène Sabard,fre
33248,Novemberkind,Christina Schwarz-Giovanni Bandini-Ditte Bandini,ger
33262,The Contortionist's Handbook,Craig Clevenger,eng
33263,South of the Border  West of the Sun,Haruki Murakami-Philip Gabriel,eng
